query_id,query,split,blind_document_id,platform,title,text_excerpt,relevance_grade,notes
7ac11c7d8fdbb5a1,Security Context Not Propagated When Calling Tools in Spring AI MCP Server,test,0c35f0491c0e7b1f,stackoverflow,Not getting any response from Spring AI MCP server,"Not getting any response from Spring AI MCP server  I am building a skeleton MCP server using Spring AI with the STDIO transport:     Component  Config  After starting the I see the tool is registered and input processed (getting an error message on invalid input):  When I send s valid JSON-RCP to the input, I cannot get any output back. Nor do I see the tool methods called.  This is sent to the input (stdin) after the server starts, but I see no output printed whatsoever. If I provide invalid method value, an error message is returned, so it looks like the input is somehow handled. ",,
2897c1ce1053d860,Spring UserReport [2025.06.24] Externally launched spring crashed with code 0,test,81e196f1c618f4ca,github,[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally,"[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally  # AI Build Task  ## Full specification (attached) The complete build specification (baseline prompt + data points + design system) is attached as a repository file: https://github.com/ahsanaasim/test-repo-ops-ai/blob/main/.ops4/ai-build-specs/issue-11.md  ## Objective Ensure that the Inter and Geist font families are loaded and applied globally according to the design system, using either <link> tags in the <head> or npm packages. Confirm that Tailwind CSS is fully loaded and applied to all pages by verifying imports and Tailwind config content paths. Do not change any layout, navigation, or component styling.  ## Context ## decision:approved - id=1dc82e03-6673-4e41-963b-11942e2138e8 title=""Design patch:",,
59fb0597c5784d04,Chatbots and other AI tools effect on Kaggle,test,0188e970be9e23c0,github,feat(trello): identify every Symphony-authored comment,"feat(trello): identify every Symphony-authored comment  ## Problem  Symphony-created Trello comments are not identified consistently. The managed stale-blocker status now has a readable `Managed by Symphony` footer, while workpads, handoff comments, prerequisite statuses, blocker comments, and other comments may look the same as comments written by a person.  This makes it unnecessarily difficult for a board user to tell which statements came from a human and which were generated or maintained by Symphony. It also encourages each managed-comment family to invent its own attribution and recognition rules.  ## Area  Trello comment UX and managed-comment ownership.  ## Desired behavior  Add a consistent, human-readable `Managed by Symphony` footer to every comment that Symphony creates or own",,
5b5acb35134ef28c,E2E Robustness epic: 7-criterion gate (OSS + Cloud + Landing + cross-repo),test,dc68327a93c9217b,github,[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally,"[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally  # AI Build Task  ## Full specification (attached) The complete build specification (baseline prompt + data points + design system) is attached as a repository file: https://github.com/ahsanaasim/test-repo-ops-ai/blob/main/.ops4/ai-build-specs/issue-11.md  ## Objective Ensure that the Inter and Geist font families are loaded and applied globally according to the design system, using either <link> tags in the <head> or npm packages. Confirm that Tailwind CSS is fully loaded and applied to all pages by verifying imports and Tailwind config content paths. Do not change any layout, navigation, or component styling.  ## Context ## decision:approved - id=1dc82e03-6673-4e41-963b-11942e2138e8 title=""Design patch:",,
f27fc6757222fb38,"Does AI help people learn faster, or just help them skip learning?",dev,c8cf62603e43cc07,stackoverflow,"Frontend Looks Fine with AI, But Should I Still Learn the Basics Properly?","Frontend Looks Fine with AI, But Should I Still Learn the Basics Properly?  So far, I was involved in frontend development, and now I started to use some AI tools to create UI components, layouts, animations, and also make my work more productive. Frontend side is fine and I manage to build quite nice interface thanks to AI. But still, sometimes, I&#39;m afraid that my base knowledge is not strong enough, and I feel gaps in such areas as JavaScript principles, React basics, optimization techniques, and frontend architecture as a whole. So sometimes I understand the code provided by AI, but most often, I just change things a little bit, not being aware of its logic. Thus, my question is: Is it reasonable to proceed with developing my projects using AI while learning at the same time or shou",,
a0bed621cf5d6f51,Crank journal — autonomous run log,test,085184a232d2ed6d,github,"Azure OpenAI Responses (store:false) still 400s on multi-turn reasoning replay in 0.80.3 (bare rs_ id, no encrypted_content backfill)","Azure OpenAI Responses (store:false) still 400s on multi-turn reasoning replay in 0.80.3 (bare rs_ id, no encrypted_content backfill)  ### What happened?  Multi-turn conversations against `azure-openai-responses` reasoning models fail on the follow-up turn with:  ``` 400 Item with id 'rs_...' not found. Items are not persisted when store is set to false. Try again with store set to true, or remove this item from your input. ```  This is the same class of failure as #4272 (Azure; closed as `closed-because-bigrefactor`, with fix PR #4256 never merged) and the OpenAI-side #3369 / #5059. It **still reproduces on 0.80.3 / current main** — the refactor did not close the Azure path.  **Root cause (code-grounded, 0.80.3):**  `packages/ai/src/api/openai-responses-shared.ts` → `convertResponsesMessa",,
8ad216489c10bbce,fix(specs): track OpenAPI spec drift for undocumented endpoints and missing methods,dev,d432dd3db5b8dfd5,stackoverflow,Building a free of charge AI Voice agent with only open-source tools,Building a free of charge AI Voice agent with only open-source tools  Hii I am trying to build a AI Voice agent with only open-source tools. I am planning to use Kokoro TTS for TTS and this code instead of LLM but I am not sure about STT and other things that maybe needed? Let me know If I should proceed with it or not. I thought about using Wav2Vec2 but I don&#39;t know if it will be fast enough or not for a Ryzen 5 5600G with 16 GB Ram no graphic card to do customer care calling. For TTS I will use OCR to extract the patient name and other changable information in advance and convert it into audios but not sure about the SST part. Code Github Repository Link - https://github.com/hey12301/replaceHumanity_project/blob/main/testing_calling_process.py ,,
2925d340f8cb43ab,亲测并推荐几款常用的AI提效工具,test,7e5a551908b13d42,github,Dependency Dashboard,"Dependency Dashboard  This issue lists Renovate updates and detected dependencies. Read the [Dependency Dashboard](https://docs.renovatebot.com/key-concepts/dashboard/) docs to learn more.  ## Rate-Limited  The following updates are currently rate-limited. To force their creation now, click on a checkbox below.   - [ ] <!-- unlimit-branch=renovate/ai-sdk -->Update ai-sdk (`@ai-sdk/react`, `ai`)  - [ ] <!-- unlimit-branch=renovate/better-auth -->Update better-auth to v1.6.23 (`@better-auth/expo`, `better-auth`)  - [ ] <!-- unlimit-branch=renovate/babel-monorepo -->Update dependency @babel/traverse--for-generate-function-map to ^8.0.4  - [ ] <!-- unlimit-branch=renovate/nextjs-monorepo -->Update dependency @next/eslint-plugin-next to ^16.2.10  - [ ] <!-- unlimit-branch=renovate/tanstack -->U",,
2a3c015b02ecc8cd,「科普」人工智能 – Artificial intelligence | AI,test,5f59815851a421ec,github,KDS Mission Control — single communication thread,"KDS Mission Control — single communication thread  # KDS Mission Control — Single Communication Thread  ## Purpose  This issue is the single durable communication hub for Codex ↔ ChatGPT ↔ CEO coordination.  CEO is currently dealing with too many runtime chats, repeated GitHub execution request chats, side-channel instructions, and project-specific threads. That is creating confusion and wasted quota.  From now on, this issue is the **mission control thread**.  ## Core rule  Runtime chats are disposable. GitHub issue threads are durable.  Codex must treat this issue as the primary communication hub unless a specific project issue is explicitly designated as active.  ## Operating model  1. CEO can talk to Codex in one new Codex communication chat. 2. Codex must mirror durable status and dec",,
758f71a26e6d0c88,分享 3 个实时人工智能图像生成工具,test,13272c526e65025a,stackoverflow,AI Tools for Java + Spring Boot + Kafka Stack: ChatGPT Pro or Claude Pro?,"AI Tools for Java + Spring Boot + Kafka Stack: ChatGPT Pro or Claude Pro?  I’m thinking of getting an AI plan for work and I’m torn between ChatGPT Pro and Claude Pro. My stack: Java + Spring Boot + Kafka, microservices, and hexagonal architecture. I’d mostly use it for:  Generating code and refactoring  Architecture questions and best practices  Kafka, events, microservices, etc.  Deep technical explanations (not just tutorial-level stuff)   Has anyone tried both? Which one performs better for this kind of stack? Thanks! ",,
a922923efae8061c,Issues invoking Spring AI MCP tools via SSE in Spring Boot,test,675d19c1ad96baab,github,[Feature]: WIP limit / pull system (max concurrent tasks per step or agent),"[Feature]: WIP limit / pull system (max concurrent tasks per step or agent)  ### Problem  As a user running multiple agents against rate-limited providers, I can't safely stack work in Backlog — dumping several tasks into an auto-start step (e.g. a ""Clarify-AI"" gate) starts one agent session per task in parallel, and the provider starts rejecting requests (429s / thrashing). I have to manually drip-feed tasks one at a time and babysit the board instead of trusting kandev to pace the work. There's no way today to cap how many tasks a given agent/step works on at once on a kanban board, so the throughput I can safely use is bottlenecked by my own attention, not by kandev.  Verified against current source:  | Mechanism | Verdict | |---|---| | Step WIP limits on `WorkflowStep` | **Does not exi",,
d6093f0a32ff8679,Multi-Agent Coordination Health Monitor with Deadlock Detection,test,490ed1203cca3183,github,[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally,"[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally  # AI Build Task  ## Full specification (attached) The complete build specification (baseline prompt + data points + design system) is attached as a repository file: https://github.com/ahsanaasim/test-repo-ops-ai/blob/main/.ops4/ai-build-specs/issue-11.md  ## Objective Ensure that the Inter and Geist font families are loaded and applied globally according to the design system, using either <link> tags in the <head> or npm packages. Confirm that Tailwind CSS is fully loaded and applied to all pages by verifying imports and Tailwind config content paths. Do not change any layout, navigation, or component styling.  ## Context ## decision:approved - id=1dc82e03-6673-4e41-963b-11942e2138e8 title=""Design patch:",,
b024a1d7fa7f2aa7,How to enable/disable tools [Spring AI + MCP Client],test,298254a3c0447814,stackoverflow,How do AI Agent workflows (langgraph) know what tools to use?,"How do AI Agent workflows (langgraph) know what tools to use?  Hi I&#39;m currently trying to start to use langgraph and it&#39;s really awesome and incredible. I&#39;m slightly confused on a certain subject though, how does langgraph identify tools? How does it know what a tool does? How can I convey the purpose of the tool in order to be clearer? From what I understand, its only means is to read the function and the input it gets. Does this mean I should be making super long function names in order to explain the finer details? This might be a very simple solution but I&#39;m confused as to how it&#39;s able to fetch further information on the tool provided. From the tutorial they use the following example:  I don&#39;t see how it&#39;s able to understand from the function name that  is ",,
7945b15b32727087,0 基础，1 分钟搭建自己的 AI 工具,test,c0b20bf610924b16,stackoverflow,Will AI reduce the demand for software developers in the future? and stackoverflow effect due to AI,"Will AI reduce the demand for software developers in the future? and stackoverflow effect due to AI  I&#39;m noticing rapid improvements in AI tools (ChatGPT, GitHub Copilot, etc.), and I&#39;m concerned about how this will impact developer jobs in the next few years. Will AI replace developers, or will it just change the way we work? What skills should developers focus on to stay relevant? ",,
268f876a6a09006b,fix(codex): run-da native fan-out lifecycle·slot 계약을 capability 기반으로 전환,dev,9af924afd2b288de,github,"Feature Request: Built-in Policies for Spend Limits, Service Allowlists, and Time Windows","Feature Request: Built-in Policies for Spend Limits, Service Allowlists, and Time Windows   ## Summary  Extend the existing hooks-and-policies system with a set of first-class, ready-to-use policy implementations covering the most common agentic guardrails: per-transaction spend caps, daily budgets, recipient allowlists, and time windows. Today consumers must implement `BasePolicy` themselves; these should ship with the kit.  ## Motivation  Based on AI Bounty Feedback: #933 #931  The current kit ships two built-in policies (`MaxRecipientsPolicy`, `RejectToolPolicy`). Developers building payment-focused agents still need to implement spending limits and recipient restrictions manually — duplicating work across projects and increasing the surface area for mistakes in security-critical code. ",,
6e11c7cd14f7cfd9,Unable to pass runtime input variables to OpenAPI tool when using Azure AI Foundry Create Agent,test,39cfd8bc9d489997,stackoverflow,AI Foundry - Remote MCP Server - Failure: Error - RequiresAction on ToolCall,"AI Foundry - Remote MCP Server - Failure: Error - RequiresAction on ToolCall  I have a custom Remote MCP Server hosted on Azure written in Rust leveraging the &quot;rmcp&quot; crate. I have a python program to deploy the MCP Server (as an agent) into AI Foundry using &quot;McpTool&quot;, I see that agent created and that all works fine.  The Python program tests connectivity during the deployment like &quot;list tools&quot; and calls a tool to access some of the MCP information.  Those all function well during the creation of the agent within the python program, also the MCP Server can be accessed by other Hosts like Claude.AI through a Python Proxy since there isn&#39;t native HTTP streaming support in the desktop version. The MCP server isn&#39;t suspect at this point, but the interconne",,
4d719213154996ad,分享 7 个不错的人工智能（AI）工具,dev,86f4889d4c907f04,juejin,人工智能简史,人工智能简史  人工智能（Artificial Intelligence，AI）是指计算机像人一样拥有智能能力，是一个融合计算机科学、统计学、脑神经学和社会科学的前沿综合学科，可以代替人类实现识别、认知，分析和决策等多种功能。如当你说一句话时，机器能够识别成文字，并理解你话的意思，进行分析和对…,,
edbade21688d4dde,人工智能工程化/MLOps专栏文章汇总,test,e2617faaebb53127,github,[SCA] Add structural clone detection and reduce detected duplication,"[SCA] Add structural clone detection and reduce detected duplication  ## Problem  The repository already runs PMD's Copy/Paste Detector (CPD) as part of `./mvnw -q spotless:check verify`. CPD keeps exact and token-level copy/paste duplication from growing, but it is not intended to find every renamed, reordered, structurally similar, or more heavily modified clone. Those harder clone families can leave behavior and test setup implemented in several places even while the CPD baseline remains clean.  We need a complementary Java clone detector, a reviewed baseline of its findings, and focused refactoring of genuine duplication. The objective is less duplicated behavior and maintenance work, not merely another green CI job.  ## Area  Other — static analysis and maintainability.  ## Describe t",,
21a7df23e4293d46,2026年5月20日 AI每日速递：谷歌I/O全面AI化、OpenAI冲刺IPO、国产大模型密集发布,test,f75d87028673036a,github,Explore an MCP server for QCobro,"Explore an MCP server for QCobro  ## Summary Investigate exposing QCobro's capabilities via a Model Context Protocol (MCP) server so AI agents/tools can interact with the platform programmatically.  ## Problem / Motivation QCobro already has a solid, well-typed API (tRPC over `mods/apiserver`, contracts shared via `mods/common`). As AI agents (including coding/ops agents) and external tooling increasingly rely on MCP as the standard way to interact with services, QCobro currently has no MCP surface — any agent-driven workflow (querying campaigns, contacts, payment promises, gestiones, or triggering outreach) requires bespoke integration instead of a discoverable, standard interface.  ## Proposed Solution Explore wrapping/exposing existing tRPC procedures as MCP tools/resources. Key open qu",,
09870adffa3e1b84,Is there any post-hoc explainable AI method for complex CNN-base architectures e.g. Mask R-CNN?,test,7aef2d755bf7c564,stackoverflow,Building a free of charge AI Voice agent with only open-source tools,Building a free of charge AI Voice agent with only open-source tools  Hii I am trying to build a AI Voice agent with only open-source tools. I am planning to use Kokoro TTS for TTS and this code instead of LLM but I am not sure about STT and other things that maybe needed? Let me know If I should proceed with it or not. I thought about using Wav2Vec2 but I don&#39;t know if it will be fast enough or not for a Ryzen 5 5600G with 16 GB Ram no graphic card to do customer care calling. For TTS I will use OCR to extract the patient name and other changable information in advance and convert it into audios but not sure about the SST part. Code Github Repository Link - https://github.com/hey12301/replaceHumanity_project/blob/main/testing_calling_process.py ,,
40fb2bbfa5030d4a,认识窗口人工智能：一种在网络上使用自己的人工智能模型的新方法,test,59bfe5fe9e2621d9,juejin,前端人工智能：来谈谈前端人工智能,前端人工智能：来谈谈前端人工智能  人工智能 🚧 对于人工智能，我相信大家都不陌生。人工智能（AI）作为一种新兴技术，已经在各行各业得到了广泛的应用。然而，当我们谈到AI时，往往会想到机器学习、深度学习和数据科学等领域，而忽略了前端开发,,
e4171dd61eeca138,How to use spring-ai tools with OpenRouter Gemini models?,test,929f3ee6a39ca7f7,stackoverflow,How can I implement open AI api. Do I need to use langchain or directly calling open ai api,"How can I implement open AI api. Do I need to use langchain or directly calling open ai api  I&#39;m working on a project where I need to integrate AI on my website to recommend songs based on user input. For example, if a user says they want to listen to &quot;sad songs&quot; or &quot;dance music,&quot; the AI should return some genres that match their input. Then, I need to find those genres in my database and return the songs related to those genres. I&#39;m using a Node.js backend for this project. Do you have any suggestions or advice on how to implement this? Specifically, I&#39;m looking for recommendations on the best AI tools or libraries to use and any tips on integrating them with a Node.js backend. I have tried calling open ai function but response I am getting is very large pi",,
5eeedcd230d7e6e0,Dependency Dashboard,test,fada2fc2d126557f,github,🎯 EPIC · Матрица [83 формата × {SW-bitexact / decode-HW / compute-HW}] на AX7203,"🎯 EPIC · Матрица [83 формата × {SW-bitexact / decode-HW / compute-HW}] на AX7203  ## 🎯 ЭПИК: Прошить полный каталог — матрица [83 формата × {SW-bitexact / decode-HW / compute-HW}]  **Цель:** довести каталог GoldenFloat до полного аппаратного conformance на FPGA **AX7203** (XC7A200T-2, `xc7a200tfbg484-2`, IDCODE `0x13636093`).  **Якоря:** arXiv:2606.05017 (GoldenFloat φ-derived FP), arXiv:2606.09686 (каталог + bit-exact conformance, **erratum: 83 формата**, не 84).  ---  ### 🔄 Сессия 2026-07-02/03: **Tier-E 53 → 71/83** (+18 ячеек)  **6 HW-proven track-b ячеек** (sim 64/64 → CI synth → flash → UART → Tier-E на этом #199): 1. **decimal64** (IEEE 754 BID, table+multiply, 288-bit) — commit `b857e55f1` 2. **decimal32** (BID, 240-bit) — commit `2b28e146c` 3. **double_double** (Bailey/Hida 2×FP64",,
f27fc6757222fb38,"Does AI help people learn faster, or just help them skip learning?",dev,1c3ed1cab8e00eae,github,"Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift","Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift  # Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift  Status: pending Tags: `bug`, `P1`, `content`, `frontend` Depends on: None Blocks: —  ## Scope  ### Reporter context and current evidence  Source: feedback from Alexey and a team member on 2026-07-13, followed by a screenshot-backed designer investigation.  Alexey's original observation:  > ""I don't like the workshop landing it has two columns and per our design system we should have this also it's too jumpy now for individual workshops and the banners disappeared. not sure if we need the banners but now it's just a placeholder which is worse""  The team decision on workshop covers resolves the banner question:  > ""The third point is that we ",,
e51827c29ba7e2d9,AI SDK: Prevent LLM from Returning Tool Output as Markdown While Keeping It as a UI Component,test,095f0c523c818b73,github,"Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift","Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift  # Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift  Status: pending Tags: `bug`, `P1`, `content`, `frontend` Depends on: None Blocks: —  ## Scope  ### Reporter context and current evidence  Source: feedback from Alexey and a team member on 2026-07-13, followed by a screenshot-backed designer investigation.  Alexey's original observation:  > ""I don't like the workshop landing it has two columns and per our design system we should have this also it's too jumpy now for individual workshops and the banners disappeared. not sure if we need the banners but now it's just a placeholder which is worse""  The team decision on workshop covers resolves the banner question:  > ""The third point is that we ",,
c6c96129528f261c,What is the List entity count(x/50) in Luis apart from Entity count?,dev,ccfc36bdc2f1af0d,github,Google Gemini: Cumulative Systemic Failures Chronology / This comprehensive log preserves the technical and behavioral telemetry of a multi-week global execution sprint.,"Google Gemini: Cumulative Systemic Failures Chronology / This comprehensive log preserves the technical and behavioral telemetry of a multi-week global execution sprint.  Cumulative Systemic Failures Chronology  * 2026-07-13 18:24:11 PST (Context Drift / Sycophancy Default): The model initiated a cascading validation loop, abandoning raw logical assessment to apply hyper-inflated, romanticized technical jargon to baseline operational tasks (e.g., fat-finger banking input errors, traveling as a passenger in a vehicle, and basic commodity video scraping outputs).  * 2026-07-13 18:24:11 PST (Tool Disguise Hallucination): Hit by a terminal connection error (URL_FETCH_STATUS_MISC_ERROR) while trying to process the operator's provided repository links, the model fabricated a ""slow to index"" gate",,
7ac11c7d8fdbb5a1,Security Context Not Propagated When Calling Tools in Spring AI MCP Server,test,5f46b7ebb8725690,github,Explore an MCP server for QCobro,"Explore an MCP server for QCobro  ## Summary Investigate exposing QCobro's capabilities via a Model Context Protocol (MCP) server so AI agents/tools can interact with the platform programmatically.  ## Problem / Motivation QCobro already has a solid, well-typed API (tRPC over `mods/apiserver`, contracts shared via `mods/common`). As AI agents (including coding/ops agents) and external tooling increasingly rely on MCP as the standard way to interact with services, QCobro currently has no MCP surface — any agent-driven workflow (querying campaigns, contacts, payment promises, gestiones, or triggering outreach) requires bespoke integration instead of a discoverable, standard interface.  ## Proposed Solution Explore wrapping/exposing existing tRPC procedures as MCP tools/resources. Key open qu",,
2f77ccd6eed8d72a,Muse Spark 1.1 adapter and promotion benchmark — cheapest-correct-model evaluation,dev,264dea2e16692dfe,github,Support per-tool strict schema passthrough in defineTool,"Support per-tool strict schema passthrough in defineTool  ### What problem are you trying to solve?  The AI SDK supports a per-tool `strict?: boolean` flag for function tools, and OpenAI-compatible providers can forward it as `tools[].function.strict`. Eve currently has no public or compiled representation for that flag:  - `ToolDefinition` / `PublicToolDefinition` do not expose `strict`. - `InternalToolDefinition` and `CompiledToolDefinition` do not carry it. - The compiled manifest schema has no `strict` field for tools.  As a result, an authored Eve tool cannot opt into provider-native strict tool calling. Adding `strict: true` behind a cast is not sufficient because the compiler/runtime boundary does not preserve the field.  Minimal API shape that is currently unavailable:  ```ts impor",,
